FullSampleName,cultivar,ACCID,country,ploidy,species,use,snp_calling_keep,species_keep,heterozygosity_keep,ibd_species_keep,faststructure_keep,pca_keep,domestica_keep,domestica_clones_keep,top_eight,colour_pheno,firm_pheno,size_pheno,ACP,ACNO
MalGBS_P8_C02_21899,Redwell,21899,United States,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,firm,large,PI,589901
MalGBS_P8_D02_14912,Stahls_Prinz,14912,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,small,PI,589346
MalGBS_P8_E02_197619,Doch_Diany,197619,NA,NA,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,259448
MalGBS_P8_F02_21846,Golden_Russet,21846,United States,2x,domestica,Cider,1,1,1,1,1,1,1,1,0,red,firm,large,PI,589892
MalGBS_P8_G02_24735,Reinette_Ontz,24735,NA,3x,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,590139
MalGBS_P8_H02_21981,Dorsett_Golden,21981,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,small,PI,589913
MalGBS_P8_A03_239940,Kandil_Kitaika,239940,Former Soviet Union,NA,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,322714
MalGBS_P8_B03_94785,Naskushu_(880590),94785,NA,NA,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,613961
MalGBS_P8_C03_18010,Aurora,18010,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,small,PI,589552
MalGBS_P8_D03_139792,Amere_de_Bellevue,139792,France,3x,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,162060
MalGBS_P8_E03_197620,Kanorkowa,197620,Poland,NA,domestica,NA,1,1,1,1,1,1,1,1,0,green,soft,small,PI,259449
MalGBS_P8_F03_172771,Reid's_Seedling,172771,United Kingdom,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,soft,small,PI,206031
MalGBS_P8_G03_287716,Bashkirian_Beauty,287716,Former Soviet Union,NA,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,383502
MalGBS_P8_H03_2974,Wolf_River,2974,NA,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,soft,large,PI,588807
MalGBS_P8_A04_17595,Malling_Kent,17595,United Kingdom,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,small,PI,589495
MalGBS_P8_B04_94797,Bongkushu_(880626),94797,Pakistan,NA,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,613962
MalGBS_P8_C04_18832,Howgate_Wonder,18832,England,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,firm,large,PI,589668
MalGBS_P8_D04_17398,H53-F15-6,17398,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,NA,soft,large,PI,589468
MalGBS_P8_E04_132332,Cremiere,132332,NA,2x,domestica,Cider,1,1,1,1,1,1,1,1,0,NA,firm,small,PI,123735
MalGBS_P8_F04_21991,Beatrix,21991,Netherlands,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,large,PI,589914
MalGBS_P8_G04_186777,Sir_Isaac_Newton,186777,NA,NA,domestica,Other,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,238790
MalGBS_P8_H04_18372,Nico,18372,Belgium,NA,domestica,NA,1,1,1,1,1,1,1,1,0,NA,NA,large,PI,589600
MalGBS_P8_A05_24863,Loyalist,24863,Canada,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,large,PI,590159
MalGBS_P8_B05_14753,Conrad,14753,United States,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,large,PI,589330
MalGBS_P8_C05_16913,Kokko,16913,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,large,PI,347267
MalGBS_P8_D05_10898,Ohlson,10898,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,NA,NA,NA,PI,589173
MalGBS_P8_E05_134669,Oporto,134669,NA,2x,hybrid,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,136020
MalGBS_P8_F05_96214,Galicia,96214,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,small,PI,613966
MalGBS_P8_G05_12028,Porter,12028,United States,NA,domestica,Other,1,1,1,1,1,1,1,1,0,green,soft,large,PI,589212
MalGBS_P8_H05_87539,Goldsmith,87539,South Africa,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,small,PI,613833
MalGBS_P8_A06_5004,Jonagold,5004,United States,3x,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,588941
MalGBS_P8_B06_187873,Tydemans_Early_Worcester,187873,United Kingdom,NA,domestica,Other,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,241965
MalGBS_P8_C06_24888,J-TE-E,24888,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,small,PI,590168
MalGBS_P8_D06_257108,Undine,257108,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,green,firm,large,PI,344554
MalGBS_P8_E06_21877,Oriole,21877,United States,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,soft,large,PI,589897
MalGBS_P8_F06_138059,Sandringham,138059,NA,NA,domestica,Other,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,157735
MalGBS_P8_G06_108663,NA,108663,NA,NA,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589859
MalGBS_P8_H06_94780,Quetta_Ambri_(880570),94780,NA,NA,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,613960
MalGBS_P8_A07_294439,Gala,294439,New Zealand,NA,domestica,Other,1,1,1,1,1,1,1,1,1,red,firm,small,PI,392303
MalGBS_P8_B07_216255,Banon's_Seedling,216255,India,NA,domestica,NA,1,1,1,1,1,1,1,1,0,NA,NA,NA,PI,287160
MalGBS_P8_C07_2345,Yarlington_Mill,2345,NA,2x,domestica,Cider,1,1,1,1,1,1,1,1,0,red,NA,small,PI,588780
MalGBS_P8_D07_84065,Inducoa_No._II,84065,Spain,NA,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,613830
MalGBS_P8_E07_88346,Cheal's_Weeping,88346,NA,NA,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,589354
MalGBS_P8_F07_3692,Empire,3692,United States,NA,domestica,Other,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,588842
MalGBS_P8_G07_237141,Golden_Delicious_x_Jonathan,237141,NA,NA,domestica,Other,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,318683
MalGBS_P8_H07_24944,Golden_Delicious,24944,United States,NA,domestica,Other,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,590184
MalGBS_P8_A08_287731,Solncedar,287731,NA,NA,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,383518
MalGBS_P8_B08_192889,King_Cole,192889,Australia,NA,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,249925
MalGBS_P8_C08_18846,Michelin,18846,NA,2x,domestica,Cider,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,589670
MalGBS_P8_D08_287732,Striped_Tawny,287732,NA,NA,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,383520
MalGBS_P8_E08_21966,Hibernal,21966,NA,NA,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,589911
MalGBS_P8_F08_96213,Marquesa,96213,Brazil,NA,domestica,NA,1,1,1,1,1,1,1,1,0,green,soft,small,PI,613965
MalGBS_P8_G08_222194,Kitaika_Zolotaia_Ranniaia,222194,Former Soviet Union,NA,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,292930
MalGBS_P8_H08_21301,Baxter,21301,Canada,NA,domestica,Other,1,1,1,1,1,1,1,1,0,NA,NA,NA,PI,589848
MalGBS_P8_A09_134378,Pomme_Raisin,134378,Switzerland,2x,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,134669
MalGBS_P8_B09_17553,Trent,17553,Canada,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,large,PI,589490
MalGBS_P8_C09_135779,Red_Apple,135779,Canada,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,small,PI,143973
MalGBS_P8_D09_6830,Winter_Sweet_Paradise,6830,NA,NA,domestica,Other,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,589001
MalGBS_P8_E09_17166,Schweizer_Orangenapfel,17166,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,large,PI,589439
MalGBS_P8_F09_18287,Radoux,18287,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,small,PI,589586
MalGBS_P8_G09_9593,Marachal,9593,France,NA,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,589128
MalGBS_P8_H09_134033,Berglander,134033,Belgium,NA,domestica,Other,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,131964
MalGBS_P8_A10_140199,Belle_Fille,140199,France,3x,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,162709
MalGBS_P8_B10_263388,P.2,263388,NA,NA,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,352653
MalGBS_P8_C10_294447,Edward_VII,294447,NA,2x,domestica,Other,1,1,1,1,1,1,1,1,0,NA,NA,NA,PI,392312
MalGBS_P8_D10_17207,Charden,17207,France,NA,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589445
MalGBS_P8_E10_4244,M.25,4244,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,NA,NA,NA,PI,588879
MalGBS_P8_F10_14948,Fantazja,14948,Poland,NA,domestica,Other,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589350
MalGBS_P8_G10_17400,Haralson,17400,United States,NA,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589469
MalGBS_P8_H10_13879,Torino_31B,13879,NA,NA,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,312810
MalGBS_P8_A11_19160,Merton_793,19160,NA,NA,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,589710
MalGBS_P8_B11_17611,Dab_100,17611,NA,NA,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,589498
MalGBS_P8_C11_14902,Manitoba_Spy,14902,Canada,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,firm,large,PI,589345
MalGBS_P8_D11_14598,Foxwhelp,14598,United Kingdom,2x,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589318
MalGBS_P8_E11_3870,Maigold_Schin-H-6,3870,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,green,firm,large,PI,588854
MalGBS_P8_F11_21961,Dudley,21961,United States,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,NA,large,PI,589910
MalGBS_P8_G11_6552,Charlamoff,6552,Russia,NA,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,588978
MalGBS_P8_H11_18117,Kardinal_Bea,18117,Germany,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,large,PI,589568
MalGBS_P8_A12_331978,P.13,331978,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,NA,NA,NA,PI,437042
MalGBS_P8_B12_151025,Feuillard,151025,France,2x,domestica,Cider,1,1,1,1,1,1,1,1,0,green,soft,small,PI,173980
MalGBS_P8_C12_18088,Kaiser_Wilhelm,18088,Germany,NA,domestica,Other,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,589564
MalGBS_P8_D12_6540,Atlas,6540,Canada,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,soft,large,PI,588977
MalGBS_P8_E12_7355,Linda,7355,Canada,NA,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589032
MalGBS_P8_G12_21948,NA,21948,NA,NA,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,613887
MalGBS_P8_H12_14964,Aroma,14964,Sweden,NA,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589352
MalGBS_P9_A01_134666,Bushy_Grove,134666,United Kingdom,NA,domestica,Other,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,135999
MalGBS_P9_B01_85941,Amri,85941,Pakistan,NA,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,613827
MalGBS_P9_C01_189185,Belle_Fleur_Rouge,189185,NA,2x,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,245048
MalGBS_P9_D01_199432,Prof._Grebnicka_Renete,199432,NA,NA,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,262962
MalGBS_P9_E01_18979,Pixie,18979,United Kingdom,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,firm,small,PI,589687
MalGBS_P9_F01_17566,Korichnoe_Polosatoje,17566,Former Soviet Union,NA,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,589491
MalGBS_P9_G01_17974,Zelenovka_Sotchnaya,17974,NA,NA,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,589546
MalGBS_P9_H01_401294,Blauacher,401294,Switzerland,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,small,PI,506358
MalGBS_P9_A02_17889,Sampion,17889,NA,NA,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589533
MalGBS_P9_B02_17058,Sekai-Ichi,17058,NA,NA,domestica,Other,1,1,1,1,1,1,1,1,0,green,soft,large,PI,589432
MalGBS_P9_C02_200103,Coe's_Golden_Drop,200103,United Kingdom,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,firm,small,PI,264556
MalGBS_P9_D02_257107,Honora,257107,Canada,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,soft,large,PI,344553
MalGBS_P9_E02_152074,Sherrington_Norman,152074,NA,NA,domestica,Cider,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,175546
MalGBS_P9_F02_8477,Sweet_Alford,8477,NA,2x,domestica,Cider,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,589081
MalGBS_P9_G02_168735,Safstaholm,168735,Sweden,NA,domestica,Other,1,1,1,1,1,1,1,1,0,NA,firm,small,PI,199421
MalGBS_P9_H02_2213,Osman,2213,NA,2x,hybrid,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,588775
MalGBS_P9_A03_9333,Benoni,9333,United States,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,firm,large,PI,589120
MalGBS_P9_B03_159257,Bravo_de_Esmolte,159257,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,NA,firm,small,PI,183958
MalGBS_P9_C03_17192,Arlet,17192,Switzerland,NA,domestica,Other,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589443
MalGBS_P9_D03_18305,Directeur_Lesage,18305,France,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,large,PI,589589
MalGBS_P9_E03_24887,J-TE-D,24887,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,green,soft,small,PI,590167
MalGBS_P9_F03_251448,B-113,251448,NA,NA,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,337436
MalGBS_P9_G03_4078,Alnarp_2,4078,Sweden,NA,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,588865
MalGBS_P9_H03_294442,Clarke,294442,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,small,PI,392306
MalGBS_P9_A04_152071,Redstreak,152071,United Kingdom,2x,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,175543
MalGBS_P9_B04_11221,Idagold,11221,United States,NA,domestica,NA,1,1,1,1,1,1,1,1,0,NA,soft,large,PI,589189
MalGBS_P9_C04_17005,Ogden,17005,United States,NA,domestica,NA,1,1,1,1,1,1,1,1,0,NA,soft,large,PI,589431
MalGBS_P9_D04_134612,Reinette_Jamin,134612,NA,3x,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,135645
MalGBS_P9_E04_18695,Laxton's_Fortune,18695,NA,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,soft,small,PI,589646
MalGBS_P9_F04_18717,Exeter_Cross,18717,United Kingdom,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,NA,small,PI,589649
MalGBS_P9_G04_10773,Kamsomolez,10773,United States,NA,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589169
MalGBS_P9_H04_18227,Balancier,18227,Belgium,NA,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,589578
MalGBS_P9_A05_18873,Fyriki,18873,NA,NA,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,589672
MalGBS_P9_B05_12820,Pomme_Grise,12820,Europe,2x,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589242
MalGBS_P9_C05_8979,Red_Spitzenburg,8979,United States,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,large,PI,589100
MalGBS_P9_D05_17384,Roda_Mantet,17384,NA,NA,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,589466
MalGBS_P9_E05_208599,Ananas_Reinette_x_James_Grieve,208599,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,green,soft,small,PI,280008
MalGBS_P9_F05_151026,Gros_Bois,151026,NA,2x,domestica,Cider,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,173981
MalGBS_P9_G05_10655,Conkle_Jonathan_2-4-4-4,10655,NA,2x/4x,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,large,PI,589160
MalGBS_P9_H05_186422,Mio,186422,Sweden,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,soft,small,PI,238074
MalGBS_P9_A06_287733,Suvorovets,287733,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,green,firm,small,PI,383521
MalGBS_P9_B06_11879,Wrixparent_2-4-4-4,11879,NA,2x/4x,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,589205
MalGBS_P9_C06_23435,NA,23435,NA,2x,floribunda,NA,1,1,1,0,0,0,0,0,0,NA,NA,NA,PI,590035
MalGBS_P9_D06_18915,King_Edward_VII,18915,United Kingdom,NA,domestica,Other,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,589678
MalGBS_P9_E06_6240,Boller_McIntosh,6240,NA,NA,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,588961
MalGBS_P9_F06_4230,Lodi,4230,NA,NA,domestica,Other,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,588878
MalGBS_P9_G06_24826,Delikates,24826,South Africa,NA,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,590155
MalGBS_P9_H06_7372,Loop_Rome_2-2-2-4,7372,NA,NA,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,589033
MalGBS_P9_A07_3736,M.8,3736,NA,NA,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,588845
MalGBS_P9_B07_140210,Boutteville,140210,NA,2x,domestica,Cider,1,1,1,1,1,1,1,1,0,NA,soft,small,PI,162723
MalGBS_P9_C07_14929,M.4,14929,NA,NA,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589347
MalGBS_P9_D07_138365,Binet_Blanc_Dore,138365,NA,2x,domestica,Cider,1,1,1,1,1,1,1,1,0,green,firm,small,PI,158729
MalGBS_P9_E07_24642,Cornish_Aromatic_(Wakeley),24642,NA,2x,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,590121
MalGBS_P9_F07_6259,San_Jacinto,6259,United States,NA,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,613814
MalGBS_P9_G07_331981,P-18,331981,NA,NA,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,437045
MalGBS_P9_A08_180726,Gallen,180726,Finland,NA,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,224609
MalGBS_P9_B08_18730,St._Cecilia,18730,NA,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,firm,small,PI,589651
MalGBS_P9_C08_17442,Peypring_Cerueuko,17442,Romania,NA,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,589474
MalGBS_P9_D08_19090,Lane's_Prince_Albert,19090,United Kingdom,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,soft,large,PI,589701
MalGBS_P9_E08_331999,Maharaji,331999,India,NA,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,437063
MalGBS_P9_F08_6009,Champlain,6009,United States,NA,domestica,Other,1,1,1,1,1,1,1,1,0,green,NA,large,PI,588949
MalGBS_P9_G08_229874,Hedwigiae,229874,NA,NA,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,307501
MalGBS_P9_H08_21835,Blaze,21835,United States,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,large,PI,589889
MalGBS_P9_A09_4990,Jonared,4990,United States,NA,domestica,Other,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,588940
MalGBS_P9_B09_9577,Potter_Cox,9577,United Kingdom,NA,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,589127
MalGBS_P9_C09_138750,Bitterforest_Apple,138750,NA,NA,hybrid,NA,1,1,1,1,1,0,1,1,0,NA,NA,NA,PI,160387
MalGBS_P9_D09_24736,Reinette_Thouin,24736,France,2x,domestica,NA,1,1,1,1,1,1,1,1,0,NA,soft,small,PI,590140
MalGBS_P9_E09_10314,Early_Cortland,10314,NA,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,soft,large,PI,589147
MalGBS_P9_F09_17538,Korichnoe_Novae_K23938,17538,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,small,PI,589488
MalGBS_P9_G09_151027,Marin_Onfroy,151027,France,2x,domestica,Cider,1,1,1,1,1,1,1,1,0,green,soft,small,PI,173982
MalGBS_P9_H09_17960,Salute,17960,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,small,PI,589544
MalGBS_P9_A10_24636,Bonne-Hotture,24636,France,2x,domestica,Other,1,1,1,1,1,1,1,1,0,green,firm,small,PI,590120
MalGBS_P9_B10_8407,Early_Joe,8407,United States,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,soft,small,PI,613816
MalGBS_P9_C10_9199,Yorking,9199,NA,NA,domestica,Other,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,589109
MalGBS_P9_D10_138367,Bramtot,138367,NA,2x,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,158731
MalGBS_P9_E10_208408,Ivette,208408,NA,NA,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,279643
MalGBS_P9_F10_8108,Redhook,8108,United States,NA,domestica,Other,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589062
MalGBS_P9_G10_19100,Early_Crimson,19100,United Kingdom,NA,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589702
MalGBS_P9_H10_171047,Greenchisel,171047,NA,NA,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,203813
MalGBS_P9_A11_9141,Alexander,9141,Ukraine,NA,hybrid,NA,1,1,1,1,1,0,1,1,0,NA,NA,NA,PI,589107
MalGBS_P9_B11_17959,Beforest,17959,Canada,NA,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589543
MalGBS_P9_C11_9504,McClintock_Grimes,9504,United States,4x,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,589124
MalGBS_P9_D11_12314,Tioga,12314,United States,NA,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589226
MalGBS_P9_E11_134669,Oporto,134669,NA,2x,hybrid,NA,1,0,0,0,0,0,0,0,0,NA,NA,NA,PI,136020
MalGBS_P9_F11_24974,Delia,24974,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,small,PI,590189
MalGBS_P9_G11_208608,Priol's_Delicious,208608,NA,NA,domestica,Other,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,280018
MalGBS_P9_H11_12932,Katherine,12932,NA,NA,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,589249
MalGBS_P9_A12_10797,March_#1,10797,United States,3x,domestica,NA,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,589171
MalGBS_P9_B12_229179,Gibbs_Golden_Gage,229179,Ireland,NA,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,306321
MalGBS_P9_C12_9239,Steacy,9239,NA,NA,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589114
MalGBS_P9_D12_229883,Isayev's_Desertnyi,229883,Poland,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,soft,small,PI,307515
MalGBS_P9_E12_9113,Maiden_Blush,9113,United States,NA,domestica,Other,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589105
MalGBS_P9_F12_208313,Ingrid_Marie,208313,Denmark,NA,domestica,Other,1,1,1,1,1,1,1,1,0,red,soft,large,PI,279447
MalGBS_P9_G12_11179,Coombs_Wealthy,11179,United States,4x,domestica,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589188
MalGBS_P9_H12_7724,Red_Westfield_Seek-No-Further,7724,NA,NA,domestica,Other,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589048
MalGBS_P10_A01_130004,Crimson_Bramley,130004,United Kingdom,NA,domestica,Other,1,1,0,0,0,0,0,0,0,NA,NA,NA,PI,113703
MalGBS_P10_B01_17339,Z_61,17339,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,large,PI,589461
MalGBS_P10_C01_378192,YP,378192,NA,NA,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,483256
MalGBS_P10_D01_483014,Koningszuur,483014,Netherlands,NA,domestica,NA,1,1,1,1,1,1,1,1,0,red,firm,large,PI,188517
MalGBS_P10_E01_197617,Arkad_Zimnyi,197617,Poland,NA,domestica,NA,1,1,1,1,0,0,1,1,0,NA,NA,NA,PI,259446
MalGBS_P10_F01_18901,King_of_the_Pippins,18901,France,NA,domestica,Other,1,1,1,1,1,1,1,1,0,green,firm,small,PI,589676
MalGBS_P10_G01_18318,Court_Pendu_de_France,18318,NA,NA,domestica,NA,1,1,1,1,1,1,1,1,0,green,firm,small,PI,589591
MalGBS_P10_H01_7521,Idaho_Spur_Delicious,7521,NA,NA,domestica,NA,1,1,1,0,0,0,1,0,0,NA,NA,NA,PI,589037
MalGBS_P10_A02_19113,Joseph_Musch,19113,NA,NA,domestica,Other,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589704
MalGBS_P10_B02_128291,Renetta_Dorata,128291,Italy,2x,domestica,NA,1,1,1,1,1,1,1,1,0,NA,firm,small,PI,104034
MalGBS_P10_C02_4000,Winter_Banana,4000,United States,NA,domestica,Other,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,588861
MalGBS_P10_D02_12362,Primate,12362,United States,NA,domestica,Other,0,0,0,0,0,0,0,0,0,NA,NA,NA,PI,589229
